Hebi 1 torque	Hebi 2 torque	M3 torque
1.14184	-0.0955956	-0.0276146	
1.15535	-0.107076	0.00361423	
1.15784	-0.0607266	0.0072785	
1.1454	-0.083049	-0.00257134	
1.14831	-0.11192	-0.00952005	
1.16763	-0.158647	-0.00206564	
1.16912	-0.0755352	0.0139975	
1.15727	-0.0872569	-0.0224124	
1.15389	-0.11662	0.0274404	
1.14731	-0.16293	-0.0246651	
1.16951	0.00517462	0.00842962	
1.14669	-0.124186	-0.000144065	
1.16311	-0.16739	-0.00403211	
1.16461	-0.0705377	0.013221	
1.15058	-0.136083	-0.00226765	
1.16459	-0.121222	0.00206023	
1.17258	-0.137139	-0.00159081	
1.14664	-0.294551	-0.0307945	
1.19734	-0.0159981	0.0357365	
1.14073	-0.0942848	-0.011372	
1.12406	-0.133991	0.0568397	
1.17943	-0.14067	-0.0574944	
1.16789	-0.224555	-0.0044368	
1.17231	-0.131023	-0.00431085	
1.16901	-0.18968	-0.0176342	
1.13931	-0.195307	0.00181503	
1.17001	-0.0451528	0.0563918	
1.1474	-0.185966	-0.0241078	
1.16301	-0.193183	-0.0152528	
1.17289	-0.133001	-0.00918289	
1.16137	-0.218682	-0.00938196	
1.18103	-0.131004	0.014063	
1.1589	-0.157856	0.002498	
1.15292	-0.180105	-0.000966045	
1.15339	-0.153374	-0.00854333	
1.16366	-0.194793	0.000422734	
1.15419	-0.15101	0.00477254	
1.12774	-0.230177	0.000127341	
1.15524	-0.184781	-0.00244431	
1.162	-0.187661	-0.000759322	
1.14066	-0.163459	0.0327345	
1.15674	-0.18752	-0.0138534	
1.15908	-0.214536	-0.0152724	
1.14524	-0.157714	-0.00296546	
1.15828	-0.21075	0.000438313	
1.14228	-0.136009	0.0323193	
1.15377	-0.258101	-0.0313093	
1.15841	-0.224862	-0.00109158	
1.14649	-0.172834	-0.00538989	
1.11761	-0.2448	0.00535665	
1.16001	-0.171147	0.0138116	
1.14174	-0.219749	3.58165e-05	
1.1346	-0.206544	-0.0204072	
1.13828	-0.223235	0.0238683	
1.1421	-0.236634	-0.0299868	
1.14953	-0.212442	0.0166233	
1.13097	-0.226374	0.0165335	
1.14841	-0.255123	-0.00961605	
1.14685	-0.241618	-0.0135253	
1.15345	-0.230332	0.0323835	
1.15305	-0.272601	-0.0335651	
1.17419	-0.249207	-0.00578832	
1.14799	-0.255356	0.000381911	
1.14367	-0.236823	0.0205465	
1.13718	-0.272498	-0.0269518	
1.10432	-0.45108	-0.0188619	
1.1872	-0.095869	0.0150765	
1.12375	-0.243986	0.0195401	
1.11798	-0.272228	-0.0194928	
1.12348	-0.279858	-0.00553579	
1.12522	-0.234457	0.00253806	
1.12236	-0.265814	0.010657	
1.11915	-0.246981	0.00778531	
1.12118	-0.280548	0.00841445	
1.11259	-0.29846	0.0198765	
1.15576	-0.307147	-0.0320998	
1.1524	-0.34424	-0.0148734	
1.1629	-0.272753	0.00225604	
1.15052	-0.305676	0.00166733	
1.14822	-0.317941	-0.00318418	
1.15076	-0.269087	-0.00445558	
1.06531	-0.192617	0.15106	
1.14662	-0.383211	-0.109292	
1.15294	-0.324172	0.0119516	
1.14209	-0.431859	-0.0516922	
1.16061	-0.216586	0.0300432	
1.13418	-0.361237	-0.0261191	
1.13837	-0.279354	0.026415	
1.13294	-0.343781	-0.0196738	
1.12218	-0.261156	0.0303323	
1.12545	-0.381845	-0.032284	
1.1281	-0.315111	0.0233784	
1.13915	-0.366753	-0.0143814	
1.14382	-0.363908	-0.01044	
1.14504	-0.354743	-0.00462152	
1.13436	-0.320441	-0.00366967	
1.13957	-0.383125	0.00579217	
1.13324	-0.310209	0.0303417	
1.11706	-0.348505	-0.0367474	
1.11743	-0.343504	0.0188252	
1.12893	-0.371827	-0.00161795	
1.1418	-0.348255	0.00809284	
1.12539	-0.386157	0.0013477	
1.13155	-0.364444	0.00527226	
1.11913	-0.338882	0.00912963	
1.12302	-0.433356	-0.0309293	
1.12346	-0.454997	-0.0012526	
1.14946	-0.335103	-0.00783393	
1.12862	-0.345746	0.0291626	
1.12107	-0.445182	-0.0340831	
1.13281	-0.364922	0.026641	
1.13316	-0.402959	-0.00267914	
1.12644	-0.373714	-0.0231245	
1.1406	-0.431556	0.00126702	
1.14297	-0.394289	-0.000392482	
1.13219	-0.431252	-0.00149642	
1.13368	-0.42388	0.000692561	
1.12743	-0.389737	0.00217898	
1.12759	-0.452562	-0.0092746	
1.12044	-0.392684	0.0224885	
1.12565	-0.47579	-0.0232493	
1.12225	-0.355662	0.014806	
1.12156	-0.451634	-0.0176557	
1.13222	-0.403536	0.00544513	
1.1328	-0.481382	-0.00297027	
1.14551	-0.414888	0.0358133	
1.13995	-0.547458	-0.0554712	
1.15273	-0.397041	0.0198277	
1.12399	-0.412935	0.000919025	
1.14772	-0.430557	-0.00989758	
1.10359	-0.475371	0.00170316	
1.12398	-0.510004	-5.72995e-05	
1.14374	-0.456649	-0.00343831	
1.1217	-0.407681	0.0465973	
1.13109	-0.509192	-0.0325817	
1.12989	-0.461029	0.0137982	
1.13942	-0.474413	-0.024959	
1.13385	-0.487049	-0.00170134	
1.13934	-0.464194	0.0160457	
1.11704	-0.448441	-0.0143351	
1.11897	-0.517789	-0.00194174	
1.13358	-0.497484	0.0197027	
1.12078	-0.663571	-0.054584	
1.17882	-0.37404	0.0194768	
1.12977	-0.493168	0.01126	
1.14458	-0.495982	0.00671947	
1.14185	-0.540674	-0.00517496	
1.14182	-0.505158	-0.00689152	
1.13666	-0.525219	-0.000997994	
1.13415	-0.50008	9.02152e-05	
1.13542	-0.519882	0.000978492	
1.12071	-0.560806	-0.00481359	
1.14496	-0.510264	5.77889e-05	
1.14052	-0.531777	0.0033059	
1.13327	-0.5085	-0.00288421	
1.13979	-0.581701	-0.011888	
1.16991	-0.505308	0.0143618	
1.14225	-0.625746	-0.0160048	
1.15832	-0.542479	0.00126437	
1.16444	-0.560617	0.0177038	
1.17456	-0.602681	-0.0140407	
1.12117	-0.734267	-0.000250594	
1.18557	-0.63128	0.00903916	
1.11658	-0.799819	0.0131648	
1.13342	-0.811803	-0.00944486	
1.14141	-0.836262	-0.0199715	
1.1417	-0.866195	0.0221652	
1.14155	-0.89915	-0.0228517	
1.15583	-0.926923	-0.000255606	
1.14326	-0.913227	0.00980944	
1.1524	-0.964866	-0.0137467	
1.13265	-0.983005	-0.00276057	
1.13545	-0.986864	0.0241345	
1.14702	-1.07527	-0.0218755	
1.15085	-1.08163	0.0254698	
1.13956	-1.11173	0.00316533	
1.13728	-1.10401	-0.00123635	
1.15007	-1.20372	-0.023495	
1.13483	-1.24514	-0.019255	
1.13951	-1.18101	0.0202097	
1.1392	-1.23	-0.00995198	
1.14622	-1.30948	-0.00204614	
1.13988	-1.34597	-0.00118813	
1.14251	-1.34833	-0.000490153	
1.14909	-1.39331	-0.00122906	
1.13058	-1.40658	-0.000336879	
1.14026	-1.46533	-0.00149135	
1.13395	-1.43351	0.00478123	
1.11944	-1.64685	-0.0274135	
1.14577	-1.52039	0.0293343	
1.1405	-1.5746	-0.0103117	
1.13025	-1.61424	-0.00365937	
1.12481	-1.62431	0.00113675	
1.13082	-1.67946	0.0219978	
1.1266	-1.74909	-0.0323778	
1.13657	-1.73714	0.0114244	
1.13906	-1.75594	0.0227567	
1.14175	-1.81078	-0.0198654	
1.14457	-1.8413	-0.00523317	
1.14252	-1.86289	0.00687895	
1.13653	-1.88274	-0.0095855	
1.13487	-1.95724	0.0026061	
1.12647	-1.95804	0.0352053	
1.12902	-2.00892	-0.03485	
1.13249	-2.0626	0.00488725	
1.12138	-2.18991	-0.0218357	
1.12947	-2.1168	0.0170702	
1.12207	-2.12228	-0.000102304	
1.12986	-2.12992	0.019215	
1.13506	-2.21993	-0.0198646	
1.12514	-2.27955	0.00437566	
1.13236	-2.35431	-0.0050102	
1.1251	-2.34012	0.0121638	
1.11654	-2.40828	0.00241787	
1.13697	-2.41764	-0.00373604	
1.12704	-2.48478	-0.006476	
1.12028	-2.45211	0.000588206	
1.14869	-2.64477	-0.0229078	
1.11345	-2.5737	0.0214033	
1.11219	-2.64588	-0.000852396	
1.10948	-2.66591	-0.000872377	
1.10887	-2.66634	0.00238413	
1.11885	-2.70463	0.0295787	
1.12215	-2.77741	-0.0408621	
1.12215	-2.76127	0.00723726	
1.10696	-2.8517	0.0104982	
1.11535	-2.81199	0.0170214	
1.10741	-2.86822	-0.0242343	
1.11318	-2.90447	0.0313821	
1.12891	-2.96698	-0.00585421	
1.11842	-3.02249	-0.0231364	
1.12021	-3.06608	0.0115043	
1.12857	-3.12434	-0.0106946	
1.11214	-3.14787	-0.0119735	
1.08879	-3.13983	0.0382391	
1.09843	-3.19403	-0.0271619	
1.07259	-3.23656	-0.000853276	
1.05478	-3.2715	0.0198786	
1.04114	-3.31734	-0.0236834	
1.00901	-3.32179	0.0300193	
1.00092	-3.38541	-0.0332262	
0.983555	-3.40746	0.0209767	
0.964009	-3.47379	-1.55542e-06	
0.921195	-3.47028	-0.00290247	
0.869698	-3.63068	-0.00297579	
0.826355	-3.57556	-0.00114719	
0.827527	-3.61981	-0.00106064	
0.786998	-3.6657	0.0187364	
0.759668	-3.80604	-0.0204558	
0.717644	-3.74298	-0.00741482	
0.707215	-3.76902	0.00240928	
0.686717	-3.87437	-0.0167204	
0.669972	-3.87155	0.00382078	
0.626176	-3.85748	0.00897662	
0.60447	-4.00296	-0.0117889	
0.567229	-3.98656	0.0169809	
0.543154	-3.99682	0.031302	
0.522474	-4.08007	-0.0299323	
0.483578	-4.11784	-0.0152124	
0.456631	-4.13597	0.00393	
0.442461	-4.1943	-0.00247236	
0.401694	-4.20044	-0.00818184	
0.37251	-4.20913	0.0373032	
0.342444	-4.32953	-0.0389404	
0.301107	-4.34982	-0.00689144	
0.271381	-4.34097	0.0297385	
0.248054	-4.35282	0.017656	
0.224651	-4.40179	-0.00183554	
0.208839	-4.45521	-0.0420522	
0.168826	-4.49106	0.00504282	
0.133366	-4.5134	-0.0057943	
0.103463	-4.59882	-0.00199467	
0.0638268	-4.61764	-0.00397525	
0.0224348	-4.57625	0.0188221	
-0.00683003	-4.83894	-0.0737632	
-0.0508019	-4.74995	0.0365019	
-0.0763091	-4.80191	-0.00198233	
-0.0967552	-4.75877	0.0349154	
-0.109345	-4.78121	0.00807672	
-0.136642	-4.84211	-0.0293746	
-0.173454	-4.85029	0.00883868	
-0.195366	-4.87752	-0.0130696	
-0.219904	-4.98635	-0.00829335	
-0.297537	-4.95644	0.0486418	
-0.288591	-5.0514	-0.0182716	
-0.331345	-5.0475	0.00133552	
-0.359081	-5.08343	-0.00466206	
-0.39097	-5.07833	0.0270393	
-0.398009	-5.20386	-0.0508245	
-0.460748	-5.1304	0.0416905	
-0.477269	-5.16993	-0.0249296	
-0.521008	-5.22969	0.00344312	
-0.550656	-5.33491	-0.0225144	
-0.605091	-5.3514	0.0237923	
-0.63763	-5.33176	-0.0124224	
-0.652789	-5.38938	-0.00576344	
-0.697692	-5.35436	0.0144948	
-0.714468	-5.42592	-0.0134832	
-0.744228	-5.42351	0.0175918	
-0.785883	-5.56703	-0.0275568	
-0.828176	-5.49237	0.026147	
-0.859503	-5.50575	-0.0250371	
-0.874705	-5.55636	0.000602947	
-0.900052	-5.6311	6.18962e-05	
-0.943837	-5.60865	0.0183237	
-0.975379	-5.73925	-0.0413709	
-1.02889	-5.67076	0.0233918	
-1.04554	-5.67879	-0.00457283	
-1.06424	-5.71779	0.0180304	
-1.1021	-5.76138	-0.0225775	
-1.12275	-5.82019	-0.00269936	
-1.17795	-5.89857	-0.0154318	
-1.1991	-5.88496	0.0113191	
-1.21635	-6.01322	-0.0201936	
-1.28296	-5.89089	0.0387261	
-1.27471	-6.06797	-0.0314916	
-1.33304	-6.02707	0.000488811	
-1.3495	-5.99783	-0.00144461	
-1.37474	-6.06288	-0.0098076	
-1.41385	-6.04652	0.0172783	
-1.44164	-6.12057	-0.0138929	
-1.48192	-6.10806	-0.0110259	
-1.49619	-6.11648	0.000612092	
-1.52589	-6.18747	-0.000493158	
-1.56922	-6.1898	-0.00142493	
-1.57826	-6.22841	-0.00549595	
-1.62611	-6.21177	0.0284596	
-1.69536	-6.33075	0.0367823	
-1.68312	-6.32207	-0.0549802	
-1.7054	-6.34654	-0.0139951	
-1.7482	-6.33274	0.00293746	
-1.75861	-6.39364	-0.00805579	
-1.80967	-6.36623	0.021896	
-1.8342	-6.40547	-0.0213253	
-1.86278	-6.4628	-0.00305151	
-1.87816	-6.53893	-0.00880137	
-1.91474	-6.49308	0.00551552	
-1.95953	-6.55567	9.88331e-05	
-1.97297	-6.59204	-0.0350651	
-2.00485	-6.61791	0.0266448	
-2.03608	-6.56066	-0.0169724	
-2.05127	-6.62183	-0.00564495	
-2.07674	-6.6533	0.000908162	
-2.10244	-6.63808	0.0102209	
-2.12641	-6.64183	-0.0305785	
-2.14463	-6.68006	0.00982592	
-2.17407	-6.71511	-0.00269035	
-2.20573	-6.74182	-0.010132	
-2.23894	-6.74788	-0.00167403	
-2.26335	-6.77062	-0.00509692	
-2.28403	-6.78776	-0.00243938	
-2.32201	-6.83187	-0.000303575	
-2.34346	-6.83585	-0.0105196	
-2.43126	-6.83267	-0.0309064	
-2.38818	-6.94134	-0.00667871	
-2.43612	-6.8763	0.00319875	
-2.447	-6.89309	-0.00216699	
-2.49218	-6.91836	0.00891422	
-2.48132	-6.98802	-0.0326869	
-2.51963	-6.91388	0.0081438	
-2.54988	-6.96479	0.0109659	
-2.56435	-6.9921	-0.02411	
-2.61638	-7.02926	0.0269944	
-2.61858	-7.12886	-0.0256574	
-2.66859	-7.03589	-0.00119575	
-2.66192	-7.13601	-0.0136323	
-2.68578	-7.04502	-0.000156271	
-2.6949	-7.07481	-0.0123789	
-2.71953	-7.07333	0.00835659	
-2.73377	-7.02884	0.00233718	
-2.75479	-7.14711	-0.0146968	
-2.78442	-7.06553	0.0393897	
-2.78335	-7.11659	-0.032646	
-2.79911	-7.14438	-0.00437061	
-2.86154	-7.15101	-0.0226377	
-2.83544	-7.16764	0.00505652	
-2.85029	-7.17495	-0.0163472	
-2.89462	-7.13823	0.00523399	
-2.91507	-7.20727	0.0180504	
-2.92564	-7.17165	-0.0144072	
-3.24885	-7.04777	0.0252824	
-2.93781	-7.1385	-0.0257701	
-2.95339	-7.17168	-0.00336338	
-2.98407	-7.14193	0.00331691	
-2.97541	-7.27577	-0.0407074	
-3.03272	-7.17004	0.0290869	
-3.02331	-7.20221	-0.00863732	
-3.12395	-7.29968	-0.0223179	
-3.07725	-7.20984	-0.0084077	
-3.08365	-7.2527	-0.023654	
-3.12111	-7.19612	0.0276374	
-3.11121	-7.17926	0.0394954	
-3.11993	-7.23095	-0.0429716	
-3.13086	-7.19862	0.00676604	
-3.17684	-7.18343	0.0271308	
-3.14606	-7.22513	-0.00928908	
-3.16866	-7.13918	0.0227494	
-3.16685	-7.19272	-0.0264601	
-3.18622	-7.18933	-0.00513933	
-3.19948	-7.17351	0.0134082	
-3.21478	-7.2296	-0.0145479	
-3.23007	-7.16008	-0.00938873	
-3.25508	-7.18715	0.021778	
-3.24419	-7.33609	-0.0464301	
-3.25402	-7.17242	0.0075155	
-3.3027	-7.20145	0.0381385	
-3.32501	-7.16531	0.0142391	
-3.32916	-7.1913	0.0130761	
-3.31014	-7.09087	-0.00300504	
-3.30744	-7.07668	0.0191472	
-3.29566	-7.0967	-0.0222566	
-3.33743	-7.16388	-0.0187788	
-3.37221	-7.14701	0.0484519	
-3.32189	-7.09531	-0.0465346	
-3.32185	-7.06547	0.00125374	
-3.33764	-7.06767	0.00127692	
-3.33741	-7.04279	-0.00223997	
-3.40529	-7.02442	0.0441149	
-3.38774	-7.00733	-0.00638676	
-3.35538	-6.98443	0.024731	
-3.38666	-7.11508	-0.0192333	
-3.37195	-6.92056	-0.00012596	
-3.39917	-6.94623	0.0180908	
-3.38734	-6.983	-0.00215306	
-3.35731	-6.89852	-0.00273832	
-3.35398	-6.92885	-0.00868141	
-3.37444	-6.85091	0.000691356	
-3.44933	-6.94924	-0.0220874	
-3.38231	-6.83789	-0.00914005	
-3.37721	-6.87272	-0.0160717	
-3.38	-6.80071	0.0122022	
-3.40711	-6.83002	-0.013917	
-3.38109	-6.77348	-0.00760269	
-3.38481	-6.73036	0.00272505	
-3.34885	-6.68245	0.00477423	
-3.35965	-6.68883	-0.0201906	
-3.36465	-6.67218	0.00310825	
-3.36484	-6.72212	-0.0345245	
-3.39068	-6.56842	0.048753	
-3.42661	-6.5814	-0.00190542	
-3.49163	-6.62122	-0.0354544	
-3.37735	-6.54165	-0.00208901	
-3.42458	-6.63108	-0.0135536	
-3.37275	-6.48625	-0.00903666	
-3.34715	-6.46453	-0.00102299	
-3.33679	-6.44222	0.00134418	
-3.3348	-6.40111	-0.00746876	
-3.33218	-6.39972	-0.00237276	
-3.34368	-6.34967	-0.00905792	
-3.34421	-6.35165	-0.0188991	
-3.31189	-6.26311	0.013429	
-3.33469	-6.2605	-0.0141595	
-3.30827	-6.21613	-0.003069	
-3.38101	-6.1865	-0.012503	
-3.32532	-6.13527	0.0253032	
-3.30193	-6.13859	-0.0424	
-3.3365	-6.2398	-0.0127652	
-3.32269	-6.12243	0.000536374	
-3.28193	-6.09714	0.000637284	
-3.30809	-5.97625	0.0178986	
-3.2962	-5.96081	-0.0128988	
-3.30042	-5.93165	-0.00116	
-3.30136	-5.98129	-0.00866473	
-3.28893	-5.86971	-0.00296219	
-3.3367	-5.84802	0.0270676	
-3.25787	-5.79137	0.00401528	
-3.25662	-5.75133	-0.00459337	
-3.24353	-5.7215	-0.00222071	
-3.24841	-5.69664	-0.00545756	
-3.25176	-5.63368	0.00507844	
-3.23783	-5.63821	-0.0224219	
-3.30393	-5.65911	0.054756	
-3.25382	-5.51061	-0.052522	
-3.23918	-5.5573	-0.00504401	
-3.25381	-5.46192	0.00122425	
-3.2447	-5.5156	-0.03915	
-3.25072	-5.4082	0.0254912	
-3.24327	-5.40989	-0.0134049	
-3.26048	-5.33239	0.000581006	
-3.29743	-5.27406	0.0339146	
-3.21797	-5.28181	-0.0111819	
-3.24049	-5.20937	0.0117908	
-3.21843	-5.17673	-0.00981484	
-3.21184	-5.14858	-0.000741278	
-3.19548	-5.11571	0.00501675	
-3.20115	-5.17844	-0.0390914	
-3.21752	-5.02489	0.0223909	
-3.1953	-5.02226	-0.00201129	
-3.1902	-4.95374	0.00909139	
-3.19124	-4.87574	0.0373895	
-3.18838	-4.89215	-0.0551286	
-3.18978	-4.81188	0.0281848	
-3.17941	-4.80356	-0.0318081	
-3.18004	-4.7542	0.00719539	
-3.18352	-4.71337	0.00150305	
-3.18276	-4.65766	0.00536593	
-3.17101	-4.6333	-0.0174526	
-3.17936	-4.57489	0.00240103	
-3.16537	-4.51677	-0.00679147	
-3.15243	-4.48632	-0.000160299	
-3.18409	-4.43006	0.0163388	
-3.14957	-4.39278	-0.0127612	
-3.15474	-4.4115	-0.0239533	
-3.14957	-4.31066	0.0106849	
-3.1431	-4.2921	0.00598272	
-3.15013	-4.22389	-0.0129835	
-3.16789	-4.32012	-0.0166348	
-3.15625	-4.19211	0.00503736	
-3.14122	-4.12807	-0.00428305	
-3.18286	-4.10117	0.0317889	
-3.14396	-4.0141	-0.0233468	
-3.21357	-4.03258	0.0718998	
-3.14226	-4.00884	-0.0920178	
-3.15932	-3.90439	0.00863901	
-3.1473	-3.88673	0.005048	
-3.14413	-3.80753	-0.000971903	
-3.13728	-3.77	-0.00187693	
-3.16081	-3.68406	0.0275772	
-3.14408	-3.64685	-0.0344921	
-3.13441	-3.56629	0.00756324	
-3.13197	-3.51429	-0.004267	
-3.1564	-3.48768	-0.0249478	
-3.13451	-3.44712	0.00906772	
-3.1374	-3.40075	0.00378459	
-3.13086	-3.37199	-0.02464	
-3.14986	-3.23977	0.00896506	
-3.32252	-3.37744	0.191083	
-3.13258	-3.21881	-0.175858	
-3.13935	-3.12178	0.00350443	
-3.14393	-3.02997	0.000311814	
-3.15158	-2.9992	-0.0101218	
-3.15532	-2.96932	-0.0100471	
-3.15661	-2.88542	0.00734814	
-3.19916	-2.87893	0.0353813	
-3.16337	-2.84508	-0.0525268	
-3.1717	-2.7842	0.00146217	
-3.15007	-2.73752	0.00744916	
-3.17037	-2.66145	-0.00715064	
-3.15268	-2.55	-0.00360128	
-3.15939	-2.50532	0.0107537	
-3.16757	-2.46815	-0.0151531	
-3.18443	-2.44193	-0.0121389	
-3.19324	-2.3937	-0.00821014	
-3.19981	-2.30942	0.0115009	
-3.17519	-2.35022	-0.0265242	
-3.19395	-2.19919	0.0226066	
-3.20643	-2.19123	-0.0152968	
-3.21553	-2.13349	0.00300326	
-3.22324	-2.11038	-0.0157527	
-3.21939	-2.0652	0.00854226	
-3.21567	-1.97691	-0.00515685	
-3.23092	-2.04306	-0.0260933	
-3.22547	-1.85233	0.032586	
-3.22308	-1.81633	-0.00675995	
-3.23359	-1.92573	-0.0106005	
-3.24199	-1.73181	0.00878393	
-3.27563	-1.70451	0.0427625	
-3.23967	-1.67944	-0.0490206	
-3.26619	-1.58484	0.0102037	
-3.28813	-1.57503	-0.0123515	
-3.28999	-1.48027	0.0431211	
-3.3009	-1.50186	-0.0302076	
-3.29919	-1.51695	-0.00969836	
-3.30679	-1.40455	0.00493306	
-3.30514	-1.43083	-0.013028	
-3.31302	-1.30787	0.0223394	
-3.3242	-1.37283	-0.0250203	
-3.33197	-1.30403	0.0113987	
-3.32663	-1.25603	-0.00936822	
-3.3291	-1.28481	-0.0109652	
-3.35052	-1.21092	0.013423	
-3.52878	-1.3225	0.203585	
-3.35645	-1.09884	-0.184097	
-3.37933	-1.18025	-0.0136146	
-3.36894	-1.06561	0.0083855	
-3.36602	-1.05704	5.33778e-05	
-3.3849	-1.00741	-0.00219549	
-3.38748	-1.00578	-0.0135562	
-3.42621	-0.920437	0.0340527	
-3.41345	-0.95064	-0.0416328	
-3.4052	-0.973968	0.0105271	
-3.38608	-0.852219	0.0123998	
-3.42631	-0.8739	-0.0173744	
-3.44074	-0.827601	0.00662025	
-3.43905	-0.761867	-0.00832627	
-3.45135	-0.788843	-0.0386191	
-3.45242	-0.717599	0.0313423	
-3.453	-0.718479	-0.00539656	
-3.46512	-0.669028	0.00662032	
-3.47537	-0.682045	-0.00317341	
-3.48243	-0.624529	0.0110128	
-3.4805	-0.756947	-0.0304901	
-3.49606	-0.523961	0.0404018	
-3.50302	-0.574971	0.00464322	
-3.50437	-0.578411	-0.0170847	
-3.52122	-0.599983	-0.0168566	
-3.51266	-0.579411	0.0160014	
-3.53554	-0.564325	-0.00897977	
-3.53303	-0.548786	-0.0159154	
-3.53227	-0.654101	-9.6706e-05	
-3.54711	-0.463548	0.0277886	
-3.5421	-0.521297	0.00984714	
-3.58745	-0.605047	-0.00470506	
-3.55614	-0.503121	0.00993254	
-3.62472	-0.683538	-0.000956639	
-3.55932	-0.488826	-0.0295115	
-3.58306	-0.519757	0.00761222	
-3.58462	-0.529695	-0.00874365	
-3.59516	-0.558314	0.00267145	
-3.6031	-0.508044	-0.0112494	
-3.60298	-0.500314	0.00570135	
-3.59497	-0.665851	-0.00617488	
-3.61767	-0.396821	0.00146979	
-3.61688	-0.50436	0.00044001	
-3.62852	-0.51618	0.00108701	
-3.63169	-0.505891	0.00154268	
-3.64346	-0.482399	0.0100509	
-3.63605	-0.544902	-0.0171149	
-3.65685	-0.510526	-0.000217342	
-3.65192	-0.53232	0.0059966	
-3.66874	-0.4936	-0.0189388	
-3.66645	-0.445006	0.0221043	
-3.6667	-0.479511	-0.00973282	
-3.66474	-0.488195	-0.000801444	
-3.68635	-0.507926	-0.0216228	
-3.68112	-0.487065	0.00934906	
-3.69146	-0.428842	0.0324463	
-3.70049	-0.550721	-0.0268416	
-3.6942	-0.401191	0.019192	
-3.69872	-0.464111	-0.00912322	
-3.6931	-0.471893	-0.0154706	
-3.69856	-0.414693	0.0533283	
-3.69747	-0.499425	-0.041348	
-3.7246	-0.417205	-0.00104758	
-3.71091	-0.515341	-0.00922972	
-3.70434	-0.454507	0.0041055	
-3.71529	-0.466453	-0.00596139	
-3.71908	-0.451916	-0.00330071	
-3.71676	-0.469034	-0.00329831	
-3.6889	-0.41665	0.0165293	
-3.68567	-0.415446	-0.0070585	
-3.70183	-0.429928	0.00156257	
-3.70752	-0.420011	0.0152466	
-3.69026	-0.48949	-0.00289938	
-3.70335	-0.445988	-0.00674209	
-3.6961	-0.396814	-0.0447402	
-3.70846	-0.412493	0.0219968	
-3.66855	-0.475935	0.00638331	
-3.71069	-0.487732	0.0017057	
-3.68541	-0.353965	-0.02483	
-3.69565	-0.323403	0.0260728	
-3.69296	-0.413825	0.0138574	
-3.65168	-0.402249	-0.0421102	
-3.71343	-0.51003	0.00543732	
-3.68952	-0.247718	0.029793	
-3.65723	-0.391511	0.00137843	
-3.64415	-0.48879	-0.079635	
-3.659	-0.411656	0.0639359	
-3.64358	-0.356945	-0.00748001	
-3.6451	-0.315535	0.0214318	
-3.63094	-0.364826	0.00154044	
-3.62971	-0.363757	0.00539468	
-3.62692	-0.357129	0.00101297	
-3.6472	-0.431758	0.00179692	
-3.60659	-0.340365	-0.00208376	
-3.6001	-0.355686	-0.00528234	
-3.59827	-0.369354	0.0161775	
-3.59166	-0.278342	0.00136618	
-3.59773	-0.395173	-0.0335709	
-3.57183	-0.398737	0.0354331	
-3.57264	-0.249624	-0.0132547	
-3.54884	-0.365405	0.000528185	
-3.53868	-0.297197	0.0282443	
-3.53091	-0.394883	-0.0216169	
-3.56803	-0.332248	0.0476921	
-3.49097	-0.42041	-0.0565711	
-3.49708	-0.244476	0.0055637	
-3.50144	-0.32944	0.00961776	
-3.46107	-0.242865	-0.00492342	
-3.42896	-0.379026	-0.003889	
-3.438	-0.363264	-0.00593925	
-3.40324	-0.278578	0.00114448	
-3.38918	-0.261515	0.00355486	
-3.37514	-0.277307	0.00132238	
-3.36003	-0.330387	-0.0159774	
-3.32847	-0.299225	0.000564388	
-3.33194	-0.350858	0.00212854	
-3.30531	-0.225183	-0.00221032	
-3.28943	-0.26433	-0.000437509	
-3.26635	-0.31862	0.0150859	
-3.24975	-0.213166	0.0221414	
-3.22566	-0.365882	-0.0442092	
-3.20246	-0.176247	0.0225342	
-3.19209	-0.272115	-0.00363426	
-3.17413	-0.38651	-0.000741204	
-3.15191	-0.108019	0.0246406	
-3.11164	-0.263004	-0.0273142	
-3.09022	-0.33998	-0.00914845	
-3.06248	-0.192967	0.00319007	
-3.05292	-0.211871	0.00448861	
-3.00562	-0.252257	-0.000605084	
-2.99165	-0.248238	-0.00494237	
-2.97065	-0.244967	-0.00764047	
-2.92993	-0.174396	0.0145267	
-2.90412	-0.25023	-0.0244279	
-2.8793	-0.19674	0.0176499	
-2.83878	-0.190818	0.00555845	
-2.81988	-0.287261	0.00377885	
-2.797	-0.118994	0.000374639	
-2.76764	-0.224352	-0.0100405	
-2.70141	-0.271002	-0.0252136	
-2.67666	-0.219485	0.0340755	
-2.68686	-0.146428	-0.0331538	
-2.63491	-0.160092	0.00425164	
-2.61664	-0.156712	0.0118958	
-2.60596	-0.266428	-0.0199102	
-2.55487	-0.175419	-0.00577406	
-2.50071	-0.112708	0.0362955	
-2.46463	-0.134035	-0.0153928	
-2.46023	-0.175997	-0.0573643	
-2.38818	-0.135092	0.0577388	
-2.34891	-0.139816	0.00590696	
-2.31369	-0.275764	-0.0199046	
-2.28332	-0.0830362	-0.0122345	
-2.22532	-0.154469	0.0226961	
-2.19599	-0.0735911	0.00762158	
-2.1525	-0.165953	-0.016585	
-2.11141	-0.165387	0.008317	
-2.06776	-0.225752	-0.0153041	
-2.05959	0.0149363	0.0302911	
-1.99236	-0.116193	-0.0179548	
